date,rv_cc_30d,vov_30d,vov_60d,vov_90d,vov_ratio_30d,garch_vol_daily,garch_vol_annual,var_95pct,var_99pct,cvar_95pct,cvar_99pct
2025-09-06,0.3498940767440134,0.05043144701358835,0.04144709449872743,0.03849766053041456,0.14413346885687517,0.020731158279473683,0.32909693518683025,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-07,0.3513779185386705,0.05009667267160907,0.042129237579928765,0.0386997206479406,0.14257205711717408,0.02010209600932167,0.31911088123085446,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-08,0.3530074710950906,0.04715914165323938,0.042744518680043926,0.038930467621803834,0.1335924747058285,0.019684317449365947,0.31247885219442934,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-09,0.3413235223882234,0.044143113443413484,0.04312246399770206,0.03900525837001608,0.12932924497715936,0.019284649853918954,0.30613432580656585,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-10,0.3510395012603595,0.04077216169572102,0.043745044468453315,0.039088991771022014,0.1161469337477239,0.018799775372805527,0.29843718204192016,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-11,0.3517798473648225,0.03647213049310785,0.04435432224414716,0.039191765711617955,0.10367885132226883,0.019614823850461816,0.3113756755119621,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-12,0.3386196818244509,0.03258993690141027,0.044695722391265125,0.03913127282274931,0.0962434809631229,0.01955094741895306,0.3103616685974996,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-13,0.3076146614759385,0.03119721788269033,0.04470484525477551,0.0389015295053374,0.1014165506058968,0.019051637568987666,0.3024353704564592,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-14,0.306792673382566,0.029719265055438315,0.04471349708057519,0.038642503570013295,0.09687084351710976,0.018523203410517216,0.2940467382509521,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-15,0.3067708140417168,0.02808400614275479,0.04472637060779133,0.038480877322551565,0.09154719046687321,0.01810037245324962,0.2873345048936555,-0.03407181302845965,-0.05850050467943107,-0.0494092935197423,-0.07430122442536104
2025-09-16,0.3099186376099906,0.02598341716567339,0.044757396676452045,0.0383294603983731,0.08383947918089255,0.01764761517147204,0.28014720586251307,-0.03258310057763356,-0.05846425518390708,-0.0494092935197423,-0.07430122442536104
2025-09-17,0.3079940038424,0.02391485281825273,0.044778611143946136,0.03819512919669286,0.07764713767119284,0.01768522570042981,0.2807442545003122,-0.03258310057763356,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-18,0.2888874822116057,0.024165161173889227,0.04478521463729842,0.03817023636200854,0.08364904214225735,0.017300533901337418,0.2746374615094852,-0.03258310057763356,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-19,0.2896465804861828,0.024593823058607637,0.04477545801773227,0.03817191088448108,0.0849097649187709,0.01702222799796232,0.2702194922570952,-0.03258310057763356,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-20,0.2832561861302631,0.02505502352768744,0.044787971214934066,0.0381872516581596,0.08845357931976534,0.01716139724897235,0.27242873562701314,-0.03258310057763356,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-21,0.2483187138565522,0.029652837657197603,0.04489805213900491,0.03849140480585016,0.11941442993429542,0.016790682891797526,0.2665438276478586,-0.03258310057763356,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-22,0.2564164608187896,0.03280333894540596,0.04488993800478197,0.03867914489004139,0.12792992634192935,0.016495762182553303,0.26186210652900055,-0.03258310057763356,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-23,0.2508198544887997,0.03594337569670686,0.04497803017059731,0.03890043940348092,0.14330355055010968,0.017795273827647437,0.28249121436150965,-0.03258310057763356,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-24,0.2305421684575349,0.040027681614584414,0.04547476359822302,0.039435566790527156,0.17362412213953554,0.017501601651232,0.27782931308686365,-0.03258310057763356,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-25,0.2626835750397294,0.0414103820410059,0.04539562489508132,0.03949070795608491,0.1576435909049236,0.017527794806405244,0.2782451165347068,-0.03407181302845965,-0.05846425518390708,-0.04795585371371413,-0.07430122442536104
2025-09-26,0.2632625931402534,0.04257937812521301,0.045395978874028825,0.03958670992866753,0.16173728905925044,0.021316372426757685,0.33838692177141144,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-09-27,0.2595163335019385,0.043643804320371106,0.04543443483680209,0.03973272811770957,0.16817363181514394,0.020697989288594554,0.32857039378019937,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-09-28,0.235841339794238,0.04494471600707553,0.04583744272869792,0.04017046495088716,0.1905718312416643,0.020031417683600398,0.3179888975932091,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-09-29,0.2448775331499492,0.04546085519394135,0.0461008796851548,0.04043297177003319,0.18564730953126551,0.02073001288300745,0.3290787525816169,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-09-30,0.2442001024667734,0.045917571414588826,0.046310539901577505,0.040533182609673764,0.1880325640765712,0.021128664116994433,0.33540714473148836,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-01,0.276494827596356,0.04498817530601186,0.04610661588418512,0.04031590140461774,0.16270892188872457,0.02045217991437523,0.3246682909355229,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-02,0.2760242625094197,0.04378757909174086,0.04587461416499953,0.04004203988004862,0.15863670350444845,0.023701138017097115,0.37624390189474505,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-03,0.2783036844571626,0.0423580250022573,0.04563340760567714,0.039957447697181764,0.15220073383102187,0.023483112808365843,0.3727828590036697,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-04,0.2750178279982147,0.04072247869240702,0.04542880830582461,0.039957165417031426,0.14807214131831253,0.02300955354435679,0.36526533874195727,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-05,0.2752738200633438,0.03888374428183673,0.04519253970784047,0.03995383358644239,0.1412547850459921,0.022169279855791077,0.3519264074629024,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-06,0.2747445653612829,0.03731567873384068,0.04507750549195162,0.039947026108772446,0.13581953362670307,0.021586444674724835,0.3426741857962589,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-07,0.2945683486199793,0.03538045932838407,0.04475553378750926,0.03993781995999501,0.1201095076716072,0.021108467303628416,0.33508653025883356,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-08,0.2973423544994376,0.033140292946103884,0.043351194320678806,0.03985805273666823,0.11145500277582072,0.022243294724248484,0.3531013570744591,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-09,0.3017633832143802,0.031539952780558315,0.042217582410370796,0.03980883122317145,0.10451882015834756,0.02206110129370721,0.35020912602812754,-0.03407181302845965,-0.05846425518390708,-0.048383724032428486,-0.07430122442536104
2025-10-10,0.392747008594398,0.03533581590818054,0.04266120292537269,0.041243606817579284,0.08997093583129727,0.02174628279245476,0.34521153725351117,-0.03586567589717268,-0.06602865904334917,-0.048383724032428486,-0.07430122442536104
2025-10-11,0.3962958917607677,0.039009453441416445,0.04298984727290695,0.04269531489553795,0.09843516991330639,0.03177685727905004,0.5044419708453541,-0.03586567589717268,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-12,0.4197355151664099,0.04512697047942759,0.04451243555290952,0.04475069656054605,0.10751287143651969,0.031138191212448336,0.49430346134709063,-0.03586567589717268,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-13,0.4197368808609188,0.05102080223604546,0.04648135506144148,0.04666292841953356,0.12155425115705133,0.03233724321773944,0.513337821837292,-0.03586567589717268,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-14,0.4245229763989566,0.05641926773229309,0.048427883194416946,0.0486069816376871,0.13290038671374904,0.030846183153297388,0.48966797711505033,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-15,0.4302931061076118,0.06149724650674992,0.0503805382730196,0.05060583898501235,0.14291943243768843,0.030101171405991164,0.47784128227188655,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-16,0.4343239720606275,0.06618392975367852,0.05223830841340529,0.05260318995146019,0.15238378263965563,0.02956870823543294,0.46938869148229834,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-17,0.436850241388753,0.07046478252124638,0.054019655412158814,0.05455330309428635,0.16130191961720763,0.0293233686960685,0.4654940470347217,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-18,0.4371468181913374,0.074127967735926,0.05585040339075315,0.05639168508853879,0.16957224587067793,0.028524624188761144,0.4528143710702372,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-19,0.4394679654317678,0.07742601300953561,0.05763462528102499,0.0581730979798048,0.17618124436775778,0.02738031591658248,0.43464904040196467,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-20,0.4447271643815985,0.0804326465326789,0.05936666045381558,0.05998325436003499,0.18085840707419348,0.02660290269423352,0.4223079880883524,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-21,0.448997553383239,0.08224068230252907,0.061307263546792515,0.061581555573883916,0.18316510119673873,0.026146097656011023,0.41505643291568395,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-22,0.4434130935831715,0.08348937488939202,0.06295585913924102,0.06294159224322958,0.188288023284842,0.025867816119799925,0.41063885048003046,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-23,0.4503934494957044,0.08433377625996678,0.06471392673657153,0.06437097323299652,0.18724467763550612,0.024931690751722704,0.39577832096056365,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-24,0.4495026218614517,0.08368091675022651,0.06634514972185529,0.06566524475304204,0.18616335629743921,0.025008853578041137,0.39700324285394833,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-25,0.4286299467338117,0.08312898613036357,0.06736770649651765,0.06645399632772253,0.19394115311776952,0.024189431402325136,0.38399531907965223,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-26,0.4366079564503176,0.0824487830105503,0.06852841377932728,0.06739255171607858,0.18883939651688939,0.02332738874055494,0.37031081606421967,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-27,0.4368551213414326,0.0811769709723764,0.06963814841779,0.06825943802094646,0.1858212643201016,0.02392923176052841,0.3798647778191189,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-28,0.4320924053288426,0.07799158741717989,0.07052481070748635,0.06892459746579005,0.18049747335370228,0.02303920975019661,0.3657361164148487,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-29,0.4353464225606898,0.07474402504248812,0.0714702009839061,0.06962659817773131,0.1716886166259202,0.022448289643337144,0.35635555053010154,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-30,0.4383504869492777,0.07078705952338549,0.07247030510423462,0.07027029345218928,0.16148507103535253,0.023284578120399173,0.36963121853779196,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-10-31,0.4155111837370095,0.0677537223059203,0.07300641404561355,0.07050011847261255,0.16306112797388345,0.02303424013191627,0.3656572261703645,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-11-01,0.4103624186273341,0.06415783783670652,0.07344439462585875,0.07059468544587469,0.15634433107036227,0.022508720848306102,0.3573148661687565,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-11-02,0.4073880327965896,0.06015199170714409,0.0738311601163035,0.07061920084886109,0.14765281958387377,0.021755508739095587,0.34535799461603583,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-11-03,0.4241624973451181,0.055358681447915434,0.07446050005786693,0.07083536889845463,0.13051290907237625,0.02107654625174961,0.33457979926968007,-0.03446959558501294,-0.06602865904334917,-0.051218641609841624,-0.07659208996599283
2025-11-04,0.446734568432078,0.049998440324767204,0.07550192405781353,0.07133663393099521,0.11191979277594011,0.023870860325124133,0.3789381600086214,-0.036390790238762065,-0.06602865904334917,-0.05013663986865075,-0.07659208996599283
2025-11-05,0.4545375605061379,0.043360885289297636,0.07667383974977718,0.07201074361741666,0.09539560436108802,0.02782316042024183,0.4416789789588915,-0.03446959558501294,-0.06602865904334917,-0.05100502471174331,-0.07659208996599283
2025-11-06,0.453670713842262,0.03706519519548919,0.0777708093382372,0.07251099745044882,0.08170065658762467,0.027639494538841486,0.43876337347981476,-0.03446959558501294,-0.06602865904334917,-0.04989916073916128,-0.07659208996599283
2025-11-07,0.4567637036795317,0.02898898424084518,0.07888225026823543,0.07228232686661813,0.0634660416476175,0.027742369596335314,0.44039646438925556,-0.03446959558501294,-0.06602865904334917,-0.04989916073916128,-0.07659208996599283
2025-11-08,0.4562762189890762,0.01698593455668863,0.07990301792066686,0.07216085377349625,0.037227306288990035,0.0273846418489332,0.43471771244909563,-0.03446959558501294,-0.06602865904334917,-0.04989916073916128,-0.07659208996599283
