date,log_return,rsi_14,bb_middle,bb_upper,bb_lower,bb_pct_b,sma_50,sma_200,sma_cross_signal,macd_line,macd_signal,macd_histogram,atr_14,vol_sma_20,vol_ratio,rolling_drawdown_90d,sharpe_90d
2025-04-16,0.004351453244225117,51.01164359093527,82524.226171875,87286.43571002861,77762.01663372137,0.6585021620248063,84188.59984375,87640.63263671874,-1.0,-384.94037103992014,-899.1708602889838,514.2304892490637,3738.6344616107385,37917541307.9,0.7811108814122719,-0.2083200789712191,-1.249269400893063
2025-04-17,0.010204134780153822,52.65939083085816,82551.35625,87363.35848773782,77739.35401226218,0.7435985722963973,84199.574375,87736.93486328125,-1.0,-211.90560498337436,-761.717809227862,549.8122042444876,3592.969165245686,37271453633.9,0.5708622539381659,-0.20020031321756637,-1.5328021095074746
2025-04-18,-0.005254861395886236,51.69273836732125,82644.0171875,87530.5622481617,77757.47212683829,0.6848737172757536,84194.5059375,87842.54138671875,-1.0,-109.41639035235858,-631.2575254527613,521.8411351004028,3393.1973721924223,37059402445.35,0.3434586508179676,-0.20439212637161489,-1.5677631649884851
2025-04-19,0.007227854353502602,52.97272671443837,82780.46171875,87781.66968119534,77779.25375630465,0.7282400932827586,84208.3140625,87963.67341796875,-1.0,20.997461741499137,-500.80652801390926,521.8039897554083,3239.700573285821,37084179419.55,0.41147736489904957,-0.19862075635315127,-1.2828438888375706
2025-04-20,0.0013027740444132617,53.21438506911518,82911.73125,88023.93792551187,77799.52457448812,0.7212912721563098,84191.161875,88086.381015625,-1.0,131.78024515700235,-374.28917337972695,506.0694185367293,3103.2604653725484,36367170547.8,0.40322220813758325,-0.19757605992085508,-1.3420459026414246
2025-04-21,0.02715504127854292,58.11519051890764,83029.21796875,88458.06066631942,77600.37527118059,0.9135032576335381,84056.57296875,88220.17853515624,-1.0,404.10784689101274,-218.60976932557904,622.7176162165918,3118.4745615959378,37028197541.35,1.1179639555442091,-0.16505116608955844,-1.4441013595320966
2025-04-22,0.06548491099549586,67.4042595715723,83577.026953125,90716.53954450843,76437.51436174156,1.190863945234914,84204.09734375,88377.05060546874,-1.0,1085.3534924445412,42.18288302844502,1043.170609416096,3376.6443473747995,37443929540.65,1.492873187770389,-0.10854464528079301,-0.7552468515817279
2025-04-23,0.0027489316822658697,67.73887188351094,84106.841015625,92551.55495752115,75662.12707372886,1.0679451326222889,84333.635625,88535.09640625,-1.0,1627.2431322093325,359.1949328646225,1268.0481993447102,3319.2249966694567,37687302377.7,1.1069927054711652,-0.10609072412735765,-0.7567806854869956
2025-04-24,0.0026080137382399186,68.07461801084175,84611.840625,94130.06347739337,75093.61777260662,0.9902152636431215,84400.0403125,88690.720625,-1.0,2052.7756917719526,697.9110846460885,1354.864607125864,3247.8149522644953,37003579133.1,0.8508143280345021,-0.10303600915373047,-0.7981275896213109
2025-04-25,0.008233751969906927,69.17138270273747,85172.62578125,95685.81087064196,74659.44069185804,0.9540904653330997,84495.21578125,88853.13982421876,-1.0,2424.7359157395695,1043.2760508647848,1381.4598648747847,3220.813661031317,38330300569.75,1.0674383387509883,-0.09562014181732983,-0.7304190446694053
2025-04-26,-0.0007770112983303527,68.92982728618372,85994.248046875,96782.63340159606,75205.86269215394,0.9010183802360442,84653.3009375,89015.71462890625,-1.0,2682.6565686687245,1371.152154425573,1311.5044142431516,3085.3347834576516,37396199139.1,0.47097901734576875,-0.09632258224770346,-0.5947344920605085
2025-04-27,-0.009470108357138424,65.92361190001287,86720.2234375,97547.5973775461,75892.84949745389,0.8248534848547979,84805.3059375,89181.57833984375,-1.0,2782.9960188990517,1653.5209273202686,1129.4750915787831,2981.7969194606767,33737596277.95,0.5362079626230926,-0.10484011069870408,-0.6212477719357243
2025-04-28,0.012969852186459676,67.98648452689889,87655.56328125,97898.83395107715,77412.29261142285,0.8574633022400441,85092.86015625,89355.09958984375,-1.0,2927.5280409439,1908.322350044995,1019.2056908989052,2964.360532356343,32940039218.95,0.9824957813159404,-0.09315440210548631,-0.47198478810063893
2025-04-29,-0.0073333094254447225,65.56295167788002,88241.105078125,98599.50883986971,77882.70131638028,0.7917285386526117,85407.9159375,89514.2980859375,-1.0,2952.044529971128,2117.0667860302215,834.9777439409067,2873.247726473747,30019664363.1,0.8596408543701357,-0.0997802570602275,-0.696474280087634
